"ID_REF"	"GSM4869092"	"GSM4869093"	"GSM4869094"	"GSM4869095"	"GSM4869096"	"GSM4869097"	"GSM4869098"	"GSM4869099"	"GSM4869100"	"GSM4869101"	"GSM4869102"	"GSM4869103"	"GSM4869104"	"GSM4869105"	"GSM4869106"	"GSM4869107"	"GSM4869108"	"GSM4869109"	"GSM4869110"	"GSM4869111"	"GSM4869112"	"GSM4869113"	"GSM4869114"	"GSM4869115"	"GSM4869116"	"GSM4869117"	"GSM4869118"	"GSM4869119"	"GSM4869120"	"GSM4869121"	"GSM4869122"	"GSM4869123"	"GSM4869124"	"GSM4869125"	"GSM4869126"	"GSM4869127"	"GSM4869128"	"GSM4869129"	"GSM4869130"	"GSM4869131"	"GSM4869132"	"GSM4869133"	"GSM4869134"	"GSM4869135"	"GSM4869136"	"GSM4869137"	"GSM4869138"
"KIT"	7.9366	8.4998	8.0715	10.572	4.3219	5.7279	7.4009	8.4959	7.6724	5.9069	8.7415	9.6671	5.9542	4.3219	8.6147	10.877	8.7977	6.0444	7.8202	9.4221	7.1898	4.3219	8.2192	9.3707	7.6294	7.0444	8.1344	10.499	6.4757	5.6147	4.3219	5.9307	6.6294	5.8826	6.4757	10.576	4.3219	6.3398	7.2095	10.098	4.3219	4.3219	7.8765	9.8202	6.3923	5.7814	8.6147
"KLRB1"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	6.6865	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.7004	5	4.3219
"KLRD1"	4.3219	4.3219	4.3219	4.3219	4.3219	6.2479	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.0444	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.8074	4.3219	4.3219	4.7004	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.8074	4.3219	4.3219
"KLRK1"	4.5236	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3923	5.4594	4.3219	4.3219	4.3219	4.3219	4.7004	4.3219	4.3219	4.8074	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.2095	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.2095	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"KMT2A"	10.054	10.981	10.309	10.58	10.964	11.299	10.905	11.172	11.16	10.946	9.6366	10.463	11.304	11.228	9.8122	10.402	10.631	10.42	9.7039	10.457	10.877	10.699	10.048	10.603	10.736	10.593	10.01	10.493	11.02	10.578	11.447	11.437	11.208	10.751	10.807	10.571	10.907	10.488	10.557	10.615	10.899	11.171	9.9801	10.56	11.147	10.102	9.6402
"KMT2C"	9.7649	10.783	9.9024	10.548	10.964	10.691	10.488	10.896	10.934	10.306	9.8978	10.321	10.723	10.751	9.7194	10.23	10.596	10.309	9.3619	10.284	10.98	10.876	9.8471	10.322	10.713	10.27	9.7022	10.223	10.924	10.645	10.917	11.034	10.877	10.656	10.502	10.442	10.856	10.414	10.141	10.497	10.914	11.042	9.9248	10.417	10.926	10.043	9.7465
"LACC1"	7.3576	6.2479	7	5.1699	8.4919	5.9542	7.8074	5.6147	5.858	7.4429	7.1293	5.7004	5.9542	7.5622	7.3309	5.4594	4.7004	7.6653	7.5999	6.0444	5.3923	7.0553	7.2384	5.0444	5.8074	6.8826	7.4429	5.7279	5.3923	7.2192	7.5078	5.2479	5.1699	6.7279	7.9129	5.2854	5.5236	7.3487	7.1085	5.4263	6.9425	7.4757	7.4429	5.2854	6.2668	8.5275	7.1396
"LAG3"	4.8074	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.8074	4.3219	4.7549	4.3219	4.3219	4.3219	4.9542	4.3219	4.3219	4.3219	5.0875	4.3219	4.3219	5.3219	4.9069	4.3219	4.3219	5.4919	4.3219	4.4594	4.3219	4.3219	4.3219	4.4594	4.3219	4.3219	4.7549	4.3219	4.3219	4.3219	5.0444	4.3219	4.3219	4.3219	4.3219
"LAIR1"	5.6147	6.8704	5.1699	4.3219	7.4919	4.3219	4.3219	4.3219	6.6582	7.6653	6.0875	4.9069	6.6582	9.3399	4.5236	4.5236	5.585	6.4919	5.6724	4.858	4.3219	8.9099	5.2479	4.3219	6.6724	7.4429	4.7549	4.858	5.4919	7.1396	8.5999	6.4094	4.7549	7.6865	4.3219	4.7004	6.9773	6.9542	5.858	5.1699	8.9887	9.0498	5.5546	4.3219	6.3576	7.7415	5.4919
"LAMP1"	10.576	10.337	10.321	9.8657	10.437	9.1749	10.029	9.7125	9.8811	9.9513	10.68	10.166	9.5641	10.187	10.707	10.292	9.9307	10.917	10.757	10.222	9.7211	11.156	10.674	9.9322	10.05	10.903	10.702	10.086	9.4284	10.23	9.6564	9.9687	9.7879	10.904	10.763	9.9873	9.6917	10.602	10.35	9.9744	10.523	10.018	10.831	10.032	10.222	10.94	10.634
"LAMP2"	11.317	11.127	10.703	10.216	11.893	9.4263	10.593	9.8265	10.472	10.959	11.126	10.515	10.349	10.976	10.907	10.519	10.35	11.685	11.29	10.424	9.9114	12.044	11.205	10.218	10.499	11.656	11.341	10.598	9.8564	11.011	9.1674	9.5137	9.8734	11.593	11.999	10.102	9.8533	11.354	10.824	10.451	11.297	10.593	11.147	10.323	11.262	11.882	11.095
"LARS"	10.569	10.43	10.398	10.577	10.663	10.454	10.448	10.728	10.742	10.66	10.576	10.278	10.631	10.333	10.447	10.301	10.421	10.376	10.483	10.353	10.586	10.451	10.624	10.26	10.421	10.382	10.501	10.403	10.593	10.604	10.305	10.948	10.384	10.478	10.207	10.355	10.491	10.476	10.557	10.402	10.477	10.41	10.42	10.353	10.291	10.277	10.365
"LCN2"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"LDHA"	12.478	10.659	11.947	11.624	10.665	10.461	11.404	10.273	10.811	11.264	12.456	11.593	10.59	10.091	12.493	11.524	11.009	11.534	12.473	11.759	10.546	10.817	12.811	11.621	10.517	11.582	12.976	11.755	10.493	10.746	9.6202	9.7616	10.424	10.696	10.763	11.778	10.992	12.301	11.359	11.145	10.266	9.809	12.189	11.577	11.05	12.116	12.024
"LDLRAD3"	7.1799	9.0768	6.7549	9.2946	8.1189	9.8811	7.2095	9.7682	8.7781	6.9542	7.3038	9.8626	9.3083	8.0444	7.4094	9.6384	8.8857	7.0768	7.0444	9.6312	9.4959	8.4429	7.3837	9.5774	8.8734	7.5078	6.7944	9.6129	9.3815	7.9248	8.2288	9.5507	9.5641	7.6511	8.1344	9.4615	9.2715	7.7814	7.375	9.585	8.3399	8.5507	7.2574	9.1523	8.9425	7.5392	7.1699
"LFNG"	6.2668	7.4757	6.5699	6.7814	7.3487	5.5546	7.1497	6.8704	7.3923	6.7814	6.0875	6.585	6.8074	7.8202	6.2854	7.0444	6.8826	6.7142	6	6.2479	6.4263	8.6221	6.3398	6.6582	7.0768	7.3219	6.1898	6.7549	6.6582	7.3923	8	7.3923	6.6147	7.7482	7.3923	6.3923	7.1396	6.7142	7.1085	7.1396	7.7482	7.983	6.5699	6.1898	7.4757	6.4919	6.6865
"LGALS3"	9.4878	9.4635	9.0607	9.7262	9.8408	7.8074	9.5661	8.5038	9.7499	10.506	9.7599	9.1674	8.5962	9.7895	9.6564	10.214	9.4346	10.134	8.7977	8.8265	8.9218	11.334	9.3219	8.8009	9.633	10.281	9.2668	9.9454	9.0362	10.372	10.787	9.0607	8.6724	11.004	10.285	9.0901	10.098	10.25	9.9174	9.2574	10.419	9.8234	9.8154	9.2384	10.819	11.361	9.8313
"LGMN"	9.8595	9.0112	9.375	8.4471	9.0112	5.6439	9.5527	8.4305	8.2715	9.5255	10.074	8.5118	7.6724	9.1472	9.8361	8.5736	8.8265	10.078	10.07	8.6689	8.2715	10.143	9.7296	8.5584	8.9715	10.086	9.8313	8.4717	7.8642	9.5078	8.7582	7.0553	7.2761	9.4094	9.2095	8.7004	8.2046	9.6092	9.5018	8.4094	9.9787	9.5622	9.9263	8.5353	8.4429	10.066	9.941
"LIG1"	4.858	6.2854	5.6724	5.4263	4.3219	5.7549	4.3219	6	6.1497	5.7814	4.3923	5	6.7004	4.3219	5.0444	4.9069	5.4594	5.5546	5.2854	4.6439	5.7549	4.3219	5	5.2479	5.6724	5.2479	4.585	5.4263	6.2668	6	6.6865	7.1189	5.9542	4.3219	4.3219	5.0444	5.8826	5.2095	5.5546	5.3219	4.3219	4.3219	5.3219	5.3576	6.3219	5.6439	5.0444
"LILRB4"	6.1898	7.4919	5.9307	4.9542	7.0768	4.3923	4.3219	4.3219	6.8948	8.676	5.9773	4.9542	6.6147	9.3264	5.5236	4.4594	6.375	7.5157	5.9069	4.9069	4.8074	9.2621	5.6439	4.3219	6.5699	7.2668	5.2095	4.3923	5.7279	7.9715	9.2644	6.8455	4.7549	7.7879	4.3219	4.7004	6.8826	5.858	5.2854	4.7004	9.2456	9.8376	5.9069	4.3219	5.9773	6.7142	5.5236
"LINGO1"	10.424	7.8329	10.486	7.6366	10.288	6.9189	10.791	7.9887	7.5236	10.555	10.242	7.7482	7.7004	10.488	10.618	8.2808	7.4263	10.203	10.523	7.7279	7.7211	9.7211	10.358	7.3129	7.5699	10.319	10.202	7.8074	7.4919	10.083	10.589	7.8392	7.5157	10.042	10.312	7.6366	6.8455	9.9758	10.392	7.8265	10.202	10.711	10.483	7.7142	7.0768	9.9484	10.191
"LMNA"	8.3576	9.4878	8.7347	9.5078	9.3794	8.683	8.7846	8.7582	9.5058	9.4242	8.3707	8.7039	9.8281	10.399	8.3487	8.9887	9.1649	9.2854	8.5353	8.9887	8.7682	10.015	8.7715	8.9129	9.2969	9.0741	8.3443	8.8826	9.0821	9.4959	10.206	9.8549	9.1799	9.7649	9.3421	8.7977	9.5488	9.3966	8.9425	8.9915	10.219	9.9586	8.7846	8.7781	10.077	10.182	8.6724
"LMNB1"	7.4179	9.7022	7.6294	9.5812	8.224	10.653	8.4553	10.118	10.136	8.5507	7.2761	9.2119	10.544	8.7715	7.2288	8.9218	9.4471	8.0056	7.3398	9.2192	9.96	8.0875	7.0875	9.5098	9.6865	8.0928	7.0875	9.2715	10.244	8.4717	8.8202	10.822	10.232	7.7748	7.8138	9.4409	10.243	8.0715	7.9009	9.2969	8.2621	8.5157	7.6147	9.4998	9.6402	7.96	7.4429
"LOX"	4.4594	4.5236	4.3219	5.3219	4.3219	4.3219	4.3219	5.7279	5	4.3219	4.3219	5.4594	4.3219	4.3219	4.3219	5.7814	5.5236	4.4594	4.3219	4.9069	5.0875	4.3219	4.3219	4.9542	4.3219	4.3219	4.585	4.7004	5.3923	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.8074	4.3219	4.8074	4.3219	5.2479	4.3219	4.3219	4.3219	5.0875	4.3219	4.7549	4.3219
"LRG1"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.9069	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	5.1293	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.8074	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"LRRC25"	4.858	5.4263	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	6.0224	7.0553	4.9542	4.3219	5.3923	8.7879	4.3219	4.3219	4.585	5.4263	4.5236	4.3219	4.3219	7.1799	5	4.3219	4.9069	6.1497	4.3219	4.3219	4.4594	6.1699	8.3619	5.585	4.858	6.9307	4.3219	4.3219	5.3576	5.585	4.858	4.3219	7.1396	7.6865	4.3923	4.3219	5.8826	5.8826	4.3219
"LRRC3"	4.3219	4.3219	4.3219	4.3219	6.2095	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.5236	4.3219	4.3219	6.2854	4.3219	4.3219	4.3219	5.1293	4.3219	4.3219	4.3219	5.858	7.2479	4.3219	4.3219	5.6439	4.3219	4.3219	4.3219	4.3219	4.7549	4.3219	4.3219	4.3219	4.9069	4.3219	4.3219	4.3219	4.3219
"LSR"	6.5699	6.2854	6.6294	5.4594	7.2854	5.3923	7.0334	6.2668	5.7279	6.4919	6.1898	5.7279	5.5546	7.3837	6.7279	6.3398	5.2479	6.3398	6.6147	6.1898	5.7814	7.96	6.8329	5.3219	7.1189	7.3219	6.2479	5.8826	5.9773	7.0112	8.1033	6.0224	6.5392	7.8009	7.7211	5.8329	6.0661	5.7279	6.8074	5.6147	8.0821	7.9542	6.5078	5.7549	6.2288	6.4919	6.4094
"LST1"	6.6439	7.2479	6.4263	5.9307	6.6147	4.858	5.585	5.2479	7.0224	7.4009	6.8329	5.9307	6.6724	8.8424	6.1497	5.5236	6.2668	7.4094	6.5078	5.6439	5.7004	9.1137	6.1293	5.5546	7.1189	7.9307	6.2095	5.9307	5.3576	7.1396	7.9715	5.8074	5.2854	7.9944	6.6294	5.5546	7.0334	7.4512	6.0224	5.4594	8.3707	7.9307	6.1699	5.0444	6.4919	7.2095	6.6724
"LTA"	4.3219	4.7549	4.3219	4.3219	6.2095	6.4429	5.4263	5.0875	5.2095	5.6147	4.3219	4.3219	6.2479	4.3219	4.3219	4.3219	4.3219	4.5236	4.3219	4.3219	5.2095	4.3219	4.3923	4.3219	4.3219	4.3219	4.3219	4.3219	6.0875	5.858	7.0444	7.8074	5.5236	5.4263	6.4757	4.3219	5.1293	4.3219	4.7004	4.3219	4.3219	4.3219	4.3219	4.3219	6.0444	4.7549	4.3219
"LTB"	4.3219	4.4594	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.9542	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.8074	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.6439
"LTBR"	5.1699	5.8074	5.0444	5.1293	6.3398	4.3219	6.1497	4.3219	6.1898	6.6582	4.6439	4.7004	6.5999	8.5622	4.7004	4.9069	5.0875	6.2854	5.2479	4.585	4.7549	7.1997	5.0444	4.7004	5.7814	6.3038	4.4594	4.585	5.1293	6.7682	8.2288	6.1497	4.858	6.7682	6.3038	4.3219	6.3398	6.3576	5.6439	5.1699	7.858	7.7211	5.2095	4.3219	6.0661	6.4757	5.1293
"LTC4S"	6.2288	8.3174	6.7549	7.1293	8.1033	9.0634	6.585	8.7715	8.6402	7.4998	6.6439	6.5546	9.2668	8.8234	6.1293	6.6294	7.858	7.4429	6.2479	6.5392	8.4179	8.4512	6.375	7.4676	8.4594	7.4676	5.7549	6.6865	8.9396	7.5699	8.8041	10.061	9.1293	7.6795	7.3398	7.0875	8.5661	6.4429	6.7415	7.3663	8.5999	8.5157	6.7415	6.8202	8.5661	5.9542	6.7549
"LY9"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"LYN"	6.5999	8.4388	6.2668	8.3707	7.1189	8.5353	6.1085	8.3619	8.1085	7.0224	7.2192	9.1059	8.0334	7.8887	6.9189	8.7944	8.5622	7.5546	6.1085	9.0444	8.6036	8.7347	6.5999	8.858	8.4221	7.4179	6.4429	8.6935	8.5118	7.3923	7.5078	7.6147	8.4051	7.9307	7.4263	8.7748	8.4051	7.2479	6.5078	8.4838	7.8392	7.8704	6.9069	8.8948	8.1699	8.0389	6.858
"MAFB"	7.4594	6.4429	7.7211	5.3576	6.8074	4.3219	7.1699	4.3219	6.6294	7.8948	7.3576	4.5236	6.375	9.1319	7.7682	6.4094	5.4263	7.4838	7.6511	4.3219	4.3219	8.683	7.4998	4.3219	5.9069	7.5774	7.6511	4.3219	5.0875	7.375	8.5661	5.8826	4.7004	7.7279	6.6724	4.3219	6.2479	7.1189	7.3129	5.3219	8.1189	8.3399	7.4009	4.3219	6.5546	7.5236	7.4429
"MAFF"	5.2479	4.9542	6.0661	4.858	6.8074	5.2854	6.5236	4.9069	6.9425	7.9189	4.9542	4.3219	7.96	9.9484	5.1699	4.3219	4.8074	5.7814	4.9069	4.3219	5.6439	7.7814	5.5546	4.3219	5.0875	5.8329	5.3219	4.3219	5.585	7.5546	8.5078	6.3576	5.8074	6.1497	7.0444	4.3219	6.5546	6.9542	5.3923	4.3219	9.0168	9.0389	4.7004	4.3219	6.4094	7.098	4.3219
"MAG"	9.4346	8.7482	7.6795	6.8455	9.5196	5.8074	7.9715	6.8704	7.6294	9.0307	8.7347	8.6036	6.8329	9.9484	7.6221	7.0875	7.3038	10.419	10.243	8.2384	6.4263	9.3685	9.5216	8.2574	6.8826	8.375	9.5584	8.0112	5.8074	8.585	7.8517	5.4919	6.6724	8.2946	9.6689	7.1189	5.8074	8.7482	8.7448	7.7549	8.7004	9.3707	8.4717	7.4179	8.5275	10.125	8.224
"MAL"	8.0715	8.1293	7.4429	6.2095	9.4009	5.8074	8.5392	6.4094	7.4429	8.543	7.5236	7	5.9773	9.8074	7.7142	6.858	5.8329	9.0661	8.0334	6.8202	6.1085	9.4305	8.2192	6.5546	5.9542	8.1997	8.1497	6.9658	6.3576	8.7142	9.8455	6.0875	6.5699	8.9715	9.2432	6.1085	5.585	7.6221	8.4263	7.0112	8.7381	9.3902	7.7415	5.7549	7.6511	9.3794	7.7482
"MAN2B1"	6.0875	7.1497	6.4263	6.1898	7.1189	6.6724	6.7944	6.7814	7.4094	7.2668	5.9307	6.1293	7.5546	8.7347	6.1699	6.2668	6.7142	6.9189	6.1085	6.375	6.8455	7.9773	5.8074	6.4263	7.2854	7.1293	5.9307	5.8826	7.2095	7.585	8.0768	7.4838	7.2479	7.4998	6.8948	6.5999	7.2668	6.8202	7.0444	6.5236	8.0661	8.2288	6.3219	6.1497	7.2946	7.2479	6.1293
"MAP1LC3A"	11.659	11.34	11.622	11.534	11.678	10.392	12.244	11.706	11.501	11.94	11.314	10.931	11.196	12.272	11.668	10.97	11.154	11.584	11.595	11.127	11.448	11.602	11.598	11.018	11.425	11.742	11.676	11.269	10.948	11.66	12.232	10.989	11.046	11.315	11.499	11.185	10.955	11.633	11.545	11.272	11.753	12.274	11.766	11.187	11.801	11.736	11.567
"MAP2K1"	10.717	9.1215	10.101	9.6184	9.7004	9.0444	9.5255	8.8887	8.69	9.6421	10.846	9.9513	8.7879	8.8424	10.888	9.7846	9.4919	10.458	10.916	9.8486	9.0526	8.9009	10.76	9.611	9.1874	10.463	10.759	9.7432	9.0334	9.5641	8.5812	8.5118	9.1267	9.3174	9.7715	9.5812	8.8642	10.449	9.8626	9.4157	8.8826	9.0768	10.444	9.7364	9.3106	10.617	10.468
"MAP2K4"	11.729	10.067	11.605	10.269	10.881	11.063	11.296	9.9307	10.04	10.784	11.541	10.546	10.736	10.557	11.631	10.385	10.202	11.105	11.696	10.403	10.181	9.7698	11.672	10.216	10.066	11.031	11.736	10.274	10.28	10.18	10.194	10.62	10.555	10.504	10.661	10.32	10.301	11.478	11.104	10.164	10.516	10.479	11.118	10.319	10.022	10.785	11.106
"MAP3K1"	7.1699	7.9069	6.9189	7.96	7.5925	7.8074	7.2479	7.9366	7.4594	6.7814	7.4998	8.3443	7.6073	7.4263	7.1599	8.2336	8.0334	7.3923	7.1898	8.4717	7.9307	8.3531	7.2761	7.9715	7.8948	7.5622	7.1699	8.1997	7.6653	7.4429	7.8517	7.1497	7.5699	7.4838	7.7482	8.4136	7.4512	6.9069	7.5546	8.1447	7.4263	7.9307	7.1997	8.3083	7.6294	6.8074	7.3219
"MAP3K14"	6.3398	8.0168	7.4838	7.8202	8.2046	7.1497	7.4009	7.9773	8.7245	8.3219	6.4429	6.5078	8.2761	9.4878	6.4429	6.9307	7.6865	7.1396	6.6439	6.6439	8.2384	8.2621	6.9425	6.9773	8.1649	7.1599	6.1293	6.585	7.96	8.0056	9.4778	8.3923	7.6865	7.8074	7.7682	7.1497	8.6511	7.3487	7.2479	7.2479	8.3083	8.9039	7.1085	6.8948	8.2192	6.8826	6.7549
"MAPK10"	12.396	9.9099	12.416	10.705	11.51	10.218	11.741	10.253	9.7944	11.18	12.672	10.647	9.7549	10.803	12.71	10.708	10.165	11.891	12.709	10.714	10.151	10.724	12.442	10.254	9.9672	11.914	12.621	10.803	10.103	11.13	10.838	9.7074	10.128	11.544	11.4	10.687	9.944	11.982	11.91	10.61	10.652	10.657	12.41	10.416	10.062	11.864	12.366
"MAPK12"	6.9069	7.1189	6.8329	6.7682	6.8826	6.6724	7.5699	6.9658	6.3219	6.5546	7.3038	6.9887	6.7549	6.9542	7.0224	6.9189	7.0112	6.9658	6.8948	7.0112	6.6582	6.5699	6.8826	7.1189	6.9773	7.1997	7.4263	6.7004	7.0553	6.7682	7.4676	7.7616	7.0112	6.9658	7.585	6.8329	7.5078	6.7142	7.1497	6.6439	7.1699	7.4757	7.1699	7.2288	7.2479	6.9069	7.3309
"MAPK14"	9.8811	10.235	9.9293	10.426	9.7125	10.873	9.7245	10.425	10.333	9.5527	10.147	10.425	10.708	9.4094	9.9929	10.202	10.292	9.9233	9.9248	10.37	10.502	9.6847	9.7296	10.406	10.25	9.6312	9.9039	10.235	10.701	9.733	8.9715	10.521	10.541	9.6724	9.7039	10.372	10.434	9.96	9.7977	10.284	9.4979	9.2854	9.9614	10.354	11.11	10.292	9.8564
"MAPT"	12.1	11.25	11.818	11.141	12.535	11.046	12.426	11.732	11.38	12.533	11.985	11.305	11.278	12.226	12.181	11.482	11.02	12.171	12.139	11.512	11.065	12.092	12.091	11.179	10.896	12.148	11.827	11.247	10.962	12.399	11.97	11.136	11.192	12.012	12.565	11.254	10.845	12.231	12.004	11.309	12.262	12.688	12.378	11.131	11.385	12.254	12.224
"MARCO"	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219	4.3219
"MAVS"	7.4009	8.3038	7.7142	8.3707	8.7515	8.1749	8.2432	8.4512	8.4998	8.0279	7.7549	8.0112	8.5661	9.6618	7.4429	8.0334	8.6475	8.0112	7.4512	7.9129	8.7313	9.3619	7.6511	8.2946	8.7482	8.2143	7.7549	8.224	8.7879	8.817	9.8688	8.7879	8.8549	9.1599	8.8765	8.1849	8.7912	8.3129	8.2761	8.5353	9.3106	9.4979	7.7549	7.9887	8.5774	8.0553	7.5314
"MB21D1"	4.4594	5	4.8074	5	6.3398	4.9542	4.3219	5.3219	4.858	5.1293	4.4594	4.585	5.5236	4.3219	4.3219	4.7004	4.6439	4.9542	4.3219	4.3219	4.3923	6.1699	4.8074	4.3219	5.0444	5.8074	4.3923	4.7549	4.7549	6.2479	4.3219	5.2854	5.2479	5.7004	4.3219	4.3219	5.3923	5.8074	5.0875	4.585	6.3923	4.3219	4.7004	4.3219	4.3219	5.6439	4.6439
"MBD2"	9.5831	9.4325	9.858	9.6402	9.8626	9.8329	9.8345	9.2479	9.3815	9.5118	9.6987	9.3815	9.716	9.4778	9.8186	9.6165	9.3837	9.3902	9.9513	9.3923	9.3399	9.6795	9.5488	9.3923	9.2336	9.4115	9.7022	9.3443	9.2992	8.9773	9.1319	9.5275	9.1319	9.4858	9.6689	9.4696	9.4221	9.4898	9.3509	9.0715	9.3421	9.1849	9.7797	9.4998	9.6439	9.9844	9.858
"MBD3"	9.6055	9.7482	10.275	8.9248	11.232	9.809	11.226	10.181	9.9084	10.991	9.5137	9.1111	10.365	12.257	9.8502	9.2192	8.9069	10.036	9.7177	9.0954	9.6707	10.699	9.6546	9.2597	9.7022	10.414	9.733	9.2192	9.6092	10.976	12.439	10.912	10.087	10.945	11.286	9.1319	9.7004	10.407	10.587	9.3443	11.091	11.414	10.189	9.0607	9.4051	9.7599	9.8439
"MCM2"	5	6.6724	5.5546	6.3576	4.3219	5.8826	4.3219	6.1085	6.2854	5.858	4.6439	6.5546	5.9542	4.3219	5.2095	6.6582	6.4594	5.4919	5.5236	6.7682	5.8826	4.3219	5.3576	6.5236	6.3576	5.4919	7.6439	8.4553	5.7279	4.3219	4.3219	5.7549	6.0661	5.5236	4.3219	6.4919	6.1898	5.1293	5.2095	6.1293	6.2095	4.3219	5.1699	6.5078	6.0444	4.858	5.3576
"MCM5"	4.7004	6.2479	4.9069	6.2095	4.3219	6.0224	4.3219	6.6294	6.4263	5.6724	4.7549	5.8826	6.375	4.3219	4.9542	6.0444	6.0444	5.2479	5.2479	6.0661	6.5392	5.9773	4.8074	6.1497	6.0224	5.6147	4.3219	6.0661	6.8074	5.9542	6.8202	6.5236	6.0875	5.585	6.0444	6.2095	6.0875	5.2854	4.3219	5.5236	6.5699	4.3219	5.3219	6.2288	5.9542	5.5236	4.858
"MCM6"	7.8074	8.0715	7.3837	8.0168	6.6147	7.6147	7.2946	7.7682	8.0334	7.6511	7.4512	8.1548	7.7879	7.1293	7.7415	8.0444	7.9773	7.5999	7.5314	8.098	8.0661	7.5774	7.5157	8.1749	7.8826	7.4179	7.4757	8.2336	7.8826	7.375	4.3219	7.1189	7.6865	6.9307	7.6294	7.9129	7.7004	7.3487	7.4757	7.9425	7.2095	6.9773	7.8642	8.1799	8.4959	8.0768	7.6795
"MDC1"	7.8138	8.4998	8.0498	8.611	8.2046	7.7682	8.0279	8.6935	8.3531	8.1137	7.8642	8.2621	8.3619	7.7142	7.9248	8.3038	8.2761	7.9425	7.9009	8.2808	8.4263	8.4512	7.9887	8.3923	8.4959	8.0928	7.9129	8.2336	8.2288	7.6865	8.2527	7.8826	8.5812	8.3038	8.2668	8.2946	8.2479	7.8009	8.0607	8.3038	8.2621	8.1137	7.9484	8.4553	7.96	7.9248	7.8948
